track name="tb_ncbiRefSeq" description="table browser query on ncbiRefSeq" visibility=3 url= 
chrA1	170372784	170869315	XM_003981190.4	0	-	170375546	170869196	0	9	2903,143,77,131,108,132,258,123,1106,	0,21868,164063,316332,341821,451187,471618,476137,495425,
chrA1	170372784	170869315	XM_023258890.1	0	-	170375546	170869196	0	8	2903,143,77,131,132,258,123,1106,	0,21868,164063,316332,451187,471618,476137,495425,
chrA1	170549110	170574436	XR_002744595.1	0	+	170574436	170574436	0	3	1143,109,511,	0,21058,24815,
chrA1	170572148	170572255	XR_002736448.1	0	+	170572255	170572255	0	1	107,	0,
chrA1	170775686	170781302	XR_002744598.1	0	-	170781302	170781302	0	3	29,85,1813,	0,2160,3803,
chrA1	171170511	171609472	XM_023258902.1	0	+	171222824	171609372	0	22	94,146,267,117,57,100,184,138,120,123,190,93,204,123,57,116,95,124,155,123,51,192,	0,26710,52253,72337,72455,77910,97490,100821,101757,117665,131566,196897,207835,217350,282001,286172,288834,331164,418501,437201,438716,438769,
chrA1	171723281	171793011	XM_003981173.5	0	-	171726495	171773910	0	10	3340,122,115,112,186,186,1054,201,118,120,	0,5162,5666,19465,24803,36325,45777,48433,50598,69610,
chrA1	172026300	172192572	XM_003981174.5	0	+	172026300	172189926	0	22	135,258,145,172,128,174,187,178,203,183,115,68,166,219,123,115,134,142,134,195,111,2799,	0,24682,27280,40459,59862,64093,67221,72024,78190,81177,86011,87416,115582,117507,118477,121807,136856,140034,142668,149195,161767,163473,
chrA3	141210042	141212145	XR_002155323.2	0	+	141212145	141212145	0	3	1278,305,287,	0,1434,1816,
chrA3	141273168	141294233	XR_002741363.1	0	-	141294233	141294233	0	3	2402,98,722,	0,2567,20343,
chrA3	141444416	141448397	XR_002741364.1	0	+	141448397	141448397	0	3	670,117,1008,	0,1746,2973,
chrA3	141522430	141532874	XR_002741366.1	0	+	141532874	141532874	0	4	380,83,636,825,	0,7567,8619,9619,
chrA3	141522430	141532874	XR_002741365.1	0	+	141532874	141532874	0	4	380,83,1463,825,	0,7567,7792,9619,
chrA3	141522430	141532874	XR_002155327.2	0	+	141532874	141532874	0	3	380,1688,825,	0,7567,9619,
chrA3	141522430	141532874	XR_002155328.2	0	+	141532874	141532874	0	3	380,1695,825,	0,7567,9619,
chrA3	141761259	142130383	XM_019827990.2	0	+	142048821	142129994	0	20	205,94,136,143,157,55,34,63,353,978,135,91,108,212,251,237,122,63,69,543,	0,43928,141802,237490,272706,287562,287788,288116,318901,336155,341490,346547,348270,352352,359722,362267,364718,365201,365727,368581,
chrA3	141761259	142130383	XM_019827989.2	0	+	142048821	142130011	0	20	205,94,136,143,157,55,34,63,353,978,135,91,108,212,251,237,122,63,69,562,	0,43928,141802,237490,272706,287562,287788,288116,318901,336155,341490,346547,348270,352352,359722,362267,364718,365201,365727,368562,
chrA3	141761263	142130383	XM_019827991.2	0	+	142048821	142130011	0	19	201,94,136,143,157,55,34,63,353,978,135,91,108,212,251,237,122,69,562,	0,43924,141798,237486,272702,287558,287784,288112,318897,336151,341486,346543,348266,352348,359718,362263,364714,365723,368558,
chrA3	141761264	142130383	XM_019827992.2	0	+	142048821	142129994	0	19	200,94,136,143,157,55,34,63,353,978,135,91,108,212,251,237,122,69,543,	0,43923,141797,237485,272701,287557,287783,288111,318896,336150,341485,346542,348265,352347,359717,362262,364713,365722,368576,
chrA3	141761276	142191654	XM_019827983.2	0	+	142048821	142188951	0	26	188,94,109,143,157,55,34,63,353,978,135,91,108,212,251,237,122,63,69,63,84,222,92,110,144,2844,	0,43911,141785,237473,272689,287545,287771,288099,318884,336138,341473,346530,348253,352335,359705,362250,364701,365184,365710,394577,400163,401597,415440,422378,427096,427534,
