track name="tb_ncbiRefSeq" description="table browser query on ncbiRefSeq" visibility=3 url= 
chrA1	153604101	153756235	XM_011284523.3	0	-	153608523	153700000	0	11	4744,136,130,24,173,48,187,144,204,196,216,	0,10295,11025,12044,13621,30576,32691,42085,76454,95845,151918,
chrA1	153604101	153756235	XM_019836558.2	0	-	153608523	153700000	0	10	4744,136,130,173,48,187,144,204,196,216,	0,10295,11025,13621,30576,32691,42085,76454,95845,151918,
chrA1	153604101	153756235	XM_019836581.2	0	-	153608523	153700000	0	10	4648,136,130,173,48,187,144,204,196,216,	0,10295,11025,13621,30576,32691,42085,76454,95845,151918,
chrA1	153604101	153756236	XM_019836553.2	0	-	153608523	153700000	0	11	4744,136,130,24,173,48,178,144,204,196,217,	0,10295,11025,12044,13621,30576,32700,42085,76454,95845,151918,
chrA1	153604101	153756237	XM_019836564.2	0	-	153608523	153700000	0	10	4744,136,130,173,48,187,138,204,196,218,	0,10295,11025,13621,30576,32691,41888,76454,95845,151918,
chrA1	153604101	153756239	XM_019836585.2	0	-	153608523	153700000	0	11	4744,136,130,173,48,187,138,60,204,196,220,	0,10295,11025,13621,30576,32691,41888,42169,76454,95845,151918,
chrA1	153608523	153702116	XM_011284529.3	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,196,152,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,93441,
chrA1	153608523	153702116	XM_019836507.2	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,193,152,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,93441,
chrA1	153608523	153703108	XM_019836537.1	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,193,12,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,94573,
chrA1	153608523	153703392	XM_019836518.1	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,196,120,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,94749,
chrA1	153608523	153703399	XM_019836530.1	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,193,127,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,94749,
chrA1	153608523	153756235	XM_019836572.1	0	-	153608523	153700000	0	11	226,136,130,24,173,48,187,144,204,196,216,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,147496,
chrA1	153608523	153756235	XM_011284527.2	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,193,216,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,147496,
chrA1	153608523	153756238	XM_019836547.1	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,138,204,196,219,	0,5873,6603,7622,9199,26154,28269,37466,72032,91423,147496,
chrA1	153608523	153756242	XM_011284541.2	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,193,129,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,147590,
chrA1	153608523	153756243	XM_011284535.2	0	-	153608523	153700000	0	11	322,136,130,24,173,48,187,144,204,196,130,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,147590,
chrA1	153608523	153776014	XM_011284522.3	0	-	153608523	153700000	0	12	322,136,130,24,173,48,187,144,204,196,87,158,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,152078,167333,
chrA1	153608523	153776014	XM_019836497.2	0	-	153608523	153700000	0	12	322,136,130,24,173,48,187,144,204,193,87,158,	0,5873,6603,7622,9199,26154,28269,37663,72032,91423,152078,167333,
chrA1	153660268	153661995	XR_002160683.2	0	+	153661995	153661995	0	2	450,1061,	0,666,
chrA1	153756463	153757588	XR_002160685.1	0	+	153757588	153757588	0	2	109,437,	0,688,
chrA1	153762151	153883851	XR_002744358.1	0	+	153883851	153883851	0	4	517,62,114,3800,	0,14992,96021,117900,
chrA1	153762151	153883851	XR_002744355.1	0	+	153883851	153883851	0	5	517,107,62,114,3800,	0,10601,14992,96021,117900,
chrA1	153762151	153883851	XR_002744356.1	0	+	153883851	153883851	0	6	517,107,62,114,312,3800,	0,10601,14992,96021,112463,117900,
chrA1	153776468	153883851	XR_002744357.1	0	+	153883851	153883851	0	4	283,62,114,3800,	0,675,81704,103583,
chrA1	153900066	153909977	XR_002744360.1	0	+	153909977	153909977	0	3	2093,149,384,	0,8434,9527,
chrA1	154075821	154253449	XR_002160668.1	0	-	154253449	154253449	0	9	1569,142,86,193,90,25,92,81,100,	0,1930,4387,4611,5724,128257,142265,176733,177528,
chrA1	154075821	154253449	XR_002744363.1	0	-	154253449	154253449	0	8	1569,86,193,90,25,92,81,100,	0,4387,4611,5724,128257,142265,176733,177528,
chrA1	154075821	154253449	XR_002744362.1	0	-	154253449	154253449	0	8	1569,142,86,90,25,92,81,100,	0,1930,4387,5724,128257,142265,176733,177528,
chrA1	154075821	154253449	XR_002160676.1	0	-	154253449	154253449	0	9	1569,142,86,193,90,25,80,81,100,	0,1930,4387,4611,5724,128257,142277,176733,177528,
chrA1	154075821	154253449	XR_002160675.1	0	-	154253449	154253449	0	8	1569,142,86,193,90,25,81,100,	0,1930,4387,4611,5724,128257,176733,177528,
chrA1	154831162	154842355	XR_002743886.1	0	-	154842355	154842355	0	3	272,75,143,	0,565,11050,
chrA1	155039308	155056392	XM_003981145.5	0	-	155040044	155056276	0	5	780,192,115,136,133,	0,7520,13161,15040,16951,
chrA1	155097583	155115080	XM_003981146.5	0	-	155100479	155114592	0	2	3282,942,	0,16555,
chrA1	155115140	155158173	XM_019836704.2	0	+	155123356	155157626	0	8	179,141,130,57,51,80,147,634,	0,8192,10837,18576,21041,32319,36687,42399,
chrA1	155123356	155158173	XM_019836669.2	0	+	155123356	155157626	0	7	117,130,57,51,83,147,634,	0,2621,10360,12825,24100,28471,34183,
chrA1	155160640	155173766	XM_003981147.5	0	-	155163669	155170734	0	3	3695,263,307,	0,9839,12819,
chrA1	155173888	155768606	XM_023258343.1	0	+	155243240	155768287	0	94	204,144,99,63,185,150,96,105,114,566,271,330,177,224,127,186,181,164,124,267,127,218,744,374,177,181,203,130,81,140,610,216,216,245,182,812,210,131,100,180,164,94,33,79,139,142,263,176,125,158,147,108,265,123,223,205,147,256,203,177,183,180,165,118,124,139,186,233,149,202,220,240,150,474,144,175,136,1109,118,172,243,408,185,250,140,161,101,117,179,158,122,192,178,438,	0,1974,13917,14410,69350,71570,72827,75663,76560,78984,80099,81009,88113,90413,94767,94991,95927,96840,98083,99426,104997,105959,106798,109831,119746,125289,126382,130983,133940,135391,137819,141549,143289,144144,145625,146594,150107,157830,159460,160212,164358,168359,168885,170639,170820,171745,175525,178536,179776,182786,183034,183502,186538,187762,194023,194575,201396,203355,205315,206746,207787,209843,213655,214371,216543,217545,217858,218393,221798,223699,224420,227102,228628,229854,232529,235570,237275,239941,244535,245525,254967,258987,263665,268877,269646,271535,281594,387173,399393,496883,525462,582301,585331,594280,
chrA1	155173888	155768606	XM_023258340.1	0	+	155243240	155768287	0	94	204,144,99,147,185,150,96,105,114,566,271,330,177,224,127,186,181,164,124,267,127,218,744,374,177,181,203,130,81,140,610,216,216,245,182,812,210,131,100,180,164,94,33,79,139,142,263,176,125,158,147,108,265,123,223,205,147,256,203,177,183,180,165,118,124,139,186,233,149,202,220,240,150,474,144,175,136,1109,118,172,243,408,185,250,140,161,101,117,179,158,122,192,178,438,	0,1974,13917,14326,69350,71570,72827,75663,76560,78984,80099,81009,88113,90413,94767,94991,95927,96840,98083,99426,104997,105959,106798,109831,119746,125289,126382,130983,133940,135391,137819,141549,143289,144144,145625,146594,150107,157830,159460,160212,164358,168359,168885,170639,170820,171745,175525,178536,179776,182786,183034,183502,186538,187762,194023,194575,201396,203355,205315,206746,207787,209843,213655,214371,216543,217545,217858,218393,221798,223699,224420,227102,228628,229854,232529,235570,237275,239941,244535,245525,254967,258987,263665,268877,269646,271535,281594,387173,399393,496883,525462,582301,585331,594280,
chrA1	155202833	155442886	XM_023258360.1	0	+	155202960	155442783	0	80	149,185,150,96,105,114,566,271,330,177,224,127,186,181,164,124,267,127,218,744,374,177,181,203,130,81,140,610,216,216,245,182,812,210,131,100,180,164,94,33,79,139,142,263,176,125,158,147,108,265,123,223,205,147,256,203,177,183,180,165,118,124,139,186,233,149,202,220,240,150,474,144,175,136,1109,118,172,243,408,121,	0,40405,42625,43882,46718,47615,50039,51154,52064,59168,61468,65822,66046,66982,67895,69138,70481,76052,77014,77853,80886,90801,96344,97437,102038,104995,106446,108874,112604,114344,115199,116680,117649,121162,128885,130515,131267,135413,139414,139940,141694,141875,142800,146580,149591,150831,153841,154089,154557,157593,158817,165078,165630,172451,174410,176370,177801,178842,180898,184710,185426,187598,188600,188913,189448,192853,194754,195475,198157,199683,200909,203584,206625,208330,210996,215590,216580,226022,230042,239932,
chrA1	155202833	155699456	XM_023258353.1	0	+	155202960	155670897	0	87	149,185,150,96,105,114,566,271,330,177,224,127,186,181,164,124,267,127,218,744,374,177,181,203,130,81,140,610,216,216,245,182,812,210,131,100,180,164,94,33,79,139,142,263,176,125,158,147,108,265,123,223,205,147,256,203,177,183,180,165,118,124,139,186,233,149,202,220,240,150,474,144,175,136,1109,118,172,243,408,185,250,140,161,101,117,158,106,	0,40405,42625,43882,46718,47615,50039,51154,52064,59168,61468,65822,66046,66982,67895,69138,70481,76052,77014,77853,80886,90801,96344,97437,102038,104995,106446,108874,112604,114344,115199,116680,117649,121162,128885,130515,131267,135413,139414,139940,141694,141875,142800,146580,149591,150831,153841,154089,154557,157593,158817,165078,165630,172451,174410,176370,177801,178842,180898,184710,185426,187598,188600,188913,189448,192853,194754,195475,198157,199683,200909,203584,206625,208330,210996,215590,216580,226022,230042,234720,239932,240701,242590,252649,358228,467938,496517,
