N_unmapped	6156147	6156147	6156147
N_multimapping	11076379	11076379	11076379
N_noFeature	3650520	30141376	4241617
N_ambiguous	896154	1403	47478
LOC102899061	0	0	0
LOC101090826	0	0	0
TRNAE-UUC	0	0	0
CCDC115	1278	1	1277
IMP4	624	10	614
PTPN18	156	4	152
LOC111559468	7	0	7
LOC102899369	12	0	12
LOC109493243	0	0	0
ATP12A	1	0	1
RNF17	7	16	0
CENPJ	568	2	575
PARP4	5016	4	5012
MPHOSPH8	804	43	761
PSPC1	1149	1	1148
ZMYM5	439	0	439
LOC111559482	11	112	1
ZMYM2	3524	2	3624
LOC111558556	14	0	14
GJA3	4	0	4
GJB2	10	0	10
GJB6	0	0	0
LOC111556713	0	0	0
CRYL1	1556	2	1554
LOC109493944	24	3	21
IFT88	1444	1	1443
IL17D	34	1	33
LOC111558748	17	2	15
LOC109494068	4	2	2
EEF1AKMT1	385	3	382
XPO4	1824	1	1823
LATS2	4038	13	4027
LOC109494173	31	2	31
SAP18	1513	1	1512
LOC111559175	0	0	0
SKA3	59	7	62
MRPL57	663	9	664
ZDHHC20	2019	7	2012
LOC109494403	44	44	0
MICU2	1674	2	1672
LOC109494431	16	0	16
FGF9	31	0	31
LOC111556740	0	0	0
LOC109492527	0	0	0
LOC109492533	0	0	0
LOC109492531	0	0	0
LOC109492534	0	0	0
SGCG	1	0	1
SACS	3106	3	3103
TNFRSF19	65	3	62
MIPEP	503	0	503
LOC102900817	0	0	0
LOC111559532	2	0	2
C1QTNF9	0	0	0
SPATA13	98	0	98
LOC109494942	0	0	0
LOC109494916	1	1	0
LOC109494931	0	0	0
LOC109494958	0	0	0
LOC111559449	0	0	0
AMER2	6	1	5
LOC109495032	1	0	1
LOC109495042	0	0	0
MTMR6	3487	5	3482
NUP58	1171	1	1170
LOC111559502	0	0	0
LOC101085594	1	1	0
LOC109495412	1	1	0
LOC111559455	1	0	1
SHISA2	9	0	9
LOC101096779	3	0	3
RNF6	1053	5	1048
CDK8	909	3	906
LOC109495641	2	2	0
LOC109495885	0	0	0
WASF3	281	1	280
LOC111556724	0	0	0
LOC109495851	0	0	0
GPR12	0	0	0
USP12	3636	1	3635
LOC109496069	8	1	7
LOC111559476	0	6	2
LOC102901461	166	2	172
RPL21	9099	10	9089
LOC111557008	12	0	12
LOC111557034	34	0	34
RASL11A	4477	5	4472
LOC109496221	1	1	0
GTF3A	1033	54	1161
MTIF3	187	160	209
LOC111559484	2	0	2
LOC109496316	22	0	22
LNX2	600	7	593
POLR1D	418	0	418
LOC111559488	511	8	503
GSX1	0	0	0
PDX1	0	0	0
CDX2	1	1	0
URAD	0	0	0
FLT3	0	0	0
LOC109496442	3	3	0
LOC102901710	1	0	1
PAN3	795	1	794
FLT1	12	3	9
LOC102901737	4	0	4
LOC111559501	0	0	0
POMP	2232	3	2229
SLC46A3	33	0	33
MTUS2	3	3	0
LOC109496599	0	0	0
LOC109496695	0	0	0
SLC7A1	2371	4	2367
LOC109496642	30	30	0
LOC109496619	0	0	0
LOC109496645	0	0	0
LOC111559507	0	0	0
LOC109496768	0	0	0
LOC109496710	0	0	0
UBL3	2483	6	2477
LOC109496855	0	0	0
LOC111559546	0	0	0
KATNAL1	227	5	230
LOC102902205	23	4	27
LOC111559516	1	1	0
LOC109497259	6	0	6
HMGB1	3469	27	3442
LOC109497262	0	0	0
LOC109497264	20	0	20
USPL1	138	0	138
TRNAN-GUU	5	0	5
LOC111559523	2	0	2
ALOX5AP	0	0	0
LOC109497268	0	0	0
LOC102902594	4	0	4
LOC109492552	0	0	0
LOC109497270	25	0	25
MEDAG	10944	28	10916
LOC111559528	76	1	75
LOC109497286	0	0	0
TEX26	0	0	0
LOC111559529	0	0	0
LOC111559531	0	0	0
LOC109497276	0	0	0
LOC102900692	0	0	0
LOC102899076	2	0	2
HSPH1	2284	15	2403
LOC102899192	7	141	0
LOC109497283	0	0	0
LOC111559537	194	14	196
B3GLCT	1102	4	1114
LOC109497302	3	3	0
LOC109497301	11	11	0
LOC105260585	0	0	0
LOC109497305	0	0	0
RXFP2	0	0	0
FRY	934	1	933
LOC102901028	0	0	0
LOC109497331	0	0	0
LOC109497337	4	4	0
ZAR1L	6	1	5
BRCA2	85	20	69
N4BP2L1	54	0	58
N4BP2L2	1558	1	1557
PDS5B	673	2	671
LOC109497366	0	0	0
LOC109497357	0	0	0
KL	0	0	0
LOC109497379	0	0	0
LOC109497405	1	0	1
STARD13	1496	6	1504
LOC109497406	2	1	2
LOC111559553	6	15	6
LOC111559555	0	0	0
RFC3	285	1	284
LOC109497412	0	0	0
LOC109497409	1	1	0
LOC111559557	0	0	0
LOC109497407	0	0	0
LOC109497422	0	0	0
LOC109497423	0	0	0
LOC102901791	9	4	5
NBEA	876	3	873
LOC101083390	4	4	0
MAB21L1	7	5	2
LOC109492555	0	0	0
DCLK1	1520	3	1517
SOHLH2	88	0	88
LOC111559572	6	0	6
CCDC169	27	0	27
SPART	3396	22	3374
CCNA1	18	0	18
SERTM1	10	0	10
LOC109497469	0	0	0
RFXAP	423	3	420
SMAD9	1985	0	1985
ALG5	574	3	571
EXOSC8	186	16	214
SUPT20H	930	29	945
LOC111559720	4	0	4
POSTN	122240	160	122140
LOC109497540	24	80	4
TRPC4	1	0	1
LOC111557024	0	0	0
LOC109497541	0	0	0
LOC109492556	0	0	0
UFM1	1944	0	1944
FREM2	11	0	11
STOML3	0	0	0
LOC111557022	0	0	0
PROSER1	68	0	68
NHLRC3	1717	0	1717
LOC109492559	0	0	0
LOC111559741	2	0	2
LHFPL6	3577	11	3566
COG6	2126	3	2123
LOC109497583	0	0	0
LOC109497589	0	0	0
LOC109492560	0	0	0
LOC109497596	2	0	2
LOC109497598	0	0	0
LOC109497603	2	0	2
LOC109497600	0	0	0
FOXO1	281	0	281
MRPS31	885	0	885
SLC25A15	380	1	379
LOC101096867	2	1	1
THSD1	96	0	96
LOC111556783	0	0	0
VPS36	1336	1	1335
CKAP2	178	1	177
NEK3	452	4	448
NEK5	39	14	31
LOC109497673	1	6	1
ALG11	306	0	306
ATP7B	183	1	182
CCDC70	0	0	0
DHRS12	59	14	45
WDFY2	618	1	617
LOC102900676	1	0	1
LOC111556827	0	0	0
INTS6	1080	4	1076
SERPINE3	13	13	0
LOC109497734	8	0	8
LOC105260724	0	0	0
FAM124A	13	0	13
LOC109498200	0	0	0
LOC102900780	0	0	0
LOC101098598	0	0	0
LOC111559776	0	0	0
LOC111559777	0	0	0
RNASEH2B	508	3	505
TRNAK-CUU	0	0	0
DLEU7	0	0	0
LOC109497901	0	0	0
LOC111556929	0	0	0
LOC111556704	0	0	0
LOC102900852	94	0	94
LOC109497907	21	0	21
KCNRG	12	4	8
TRIM13	110	10	100
SPRYD7	383	0	383
LOC109497902	0	0	0
KPNA3	1534	2	1532
EBPL	158	0	158
RCBTB1	702	1	701
ARL11	1	1	0
LOC101100105	457	8	450
CAB39L	761	6	756
LOC109497890	237	0	237
CDADC1	635	0	635
LOC102901569	47	0	47
MLNR	3	0	3
FNDC3A	1706	4	1723
LOC105260363	0	21	0
CYSLTR2	23	0	23
LOC109497974	0	0	0
LOC111556256	0	0	0
RCBTB2	1569	3	1567
RB1	611	10	602
LPAR6	85	2	83
LOC111559794	2	2	0
ITM2B	12007	17	11990
LOC111556911	0	0	0
